# synthetic-geometric-shares
# Derived from aggregate moments for us-naics-541830; not observed firm shares.
rank,share
1,0.104976495862
2,0.090939668695
3,0.078779761835
4,0.068245804761
5,0.059120385223
6,0.051215162033
7,0.044366977857
8,0.03843449178
9,0.033295262146
10,0.028843219464
11,0.024986477216
12,0.021645435402
13,0.018751137652
14,0.016243848032
15,0.014071818137
16,0.012190219046
17,0.010560216097
18,0.009148167362
19,0.007924929311
20,0.006865255313
21,0.005947274564
22,0.005152040693
23,0.004463140724
24,0.003866356325
25,0.003349370355
26,0.002901512648
27,0.002513539786
28,0.002177444327
29,0.001886289536
30,0.001634066217
31,0.001415568687
32,0.001226287335
33,0.001062315551
34,0.000920269089
35,0.000797216228
36,0.000690617257
37,0.000598272061
38,0.000518274711
39,0.000448974126
40,0.00038894
41,0.000336933277
42,0.000291880581
43,0.000252852061
44,0.0002190422
45,0.000189753191
46,0.000164380533
47,0.000142400555
48,0.000123359607
49,0.0001068647
50,0.000092575394
51,0.000080196768
52,0.000069473337
53,0.000060183779
54,0.000052136365
55,0.000045165003
56,0.00003912581
57,0.000033894142
58,0.00002936202
59,0.000025435907
60,0.00002203477
61,0.000019088413
62,0.000016536025
63,0.000014324927
64,0.000012409484
65,0.000010750162
66,0.000009312715
67,0.000008067474
68,0.00000698874
69,0.000006054248
70,0.00000524471
71,0.000004543419
72,0.0000039359
73,0.000003409615
74,0.000002953702
75,0.000002558751
76,0.00000221661
77,0.000001920218
78,0.000001663458
79,0.00000144103
80,0.000001248344
81,0.000001081423
