# synthetic-geometric-shares
# Derived from aggregate moments for us-naics-812113; not observed firm shares.
rank,share
1,0.000925354051
2,0.000884849454
3,0.000846117823
4,0.000809081554
5,0.000773666436
6,0.000739801509
7,0.000707418917
8,0.000676453777
9,0.000646844042
10,0.000618530384
11,0.000591456072
12,0.000565566857
13,0.000540810865
14,0.000517138492
15,0.000494502306
16,0.000472856951
17,0.000452159056
18,0.00043236715
19,0.000413441575
20,0.00039534441
21,0.000378039395
22,0.000361491855
23,0.000345668633
24,0.000330538026
25,0.000316069715
26,0.000302234712
27,0.000289005294
28,0.000276354954
29,0.000264258345
30,0.000252691229
31,0.000241630428
32,0.000231053781
33,0.000220940095
34,0.000211269105
35,0.000202021434
36,0.000193178552
37,0.00018472274
38,0.000176637056
39,0.000168905299
40,0.000161511976
41,0.000154442274
42,0.000147682027
43,0.000141217689
44,0.000135036309
45,0.000129125499
46,0.000123473418
47,0.000118068739
48,0.000112900635
49,0.000107958748
50,0.000103233178
51,0.000098714455
52,0.000094393526
53,0.000090261733
54,0.000086310796
55,0.0000825328
56,0.000078920174
57,0.00007546568
58,0.000072162396
59,0.000069003704
60,0.000065983274
61,0.000063095054
62,0.000060333257
63,0.00005769235
64,0.00005516704
65,0.000052752269
66,0.000050443196
67,0.000048235197
68,0.000046123846
69,0.000044104913
70,0.000042174353
71,0.000040328297
72,0.000038563047
73,0.000036875065
74,0.00003526097
75,0.000033717526
76,0.000032241643
77,0.000030830362
78,0.000029480855
79,0.000028190419
80,0.000026956468
81,0.00002577653
82,0.000024648239
83,0.000023569337
84,0.00002253766
85,0.000021551141
86,0.000020607805
87,0.00001970576
88,0.000018843199
89,0.000018018395
90,0.000017229694
91,0.000016475515
92,0.000015754349
93,0.00001506475
94,0.000014405336
95,0.000013774785
96,0.000013171835
97,0.000012595278
98,0.000012043957
99,0.000011516769
100,0.000011012657
101,0.000010530611
102,0.000010069665
103,0.000009628896
104,0.00000920742
105,0.000008804393
106,0.000008419007
107,0.00000805049
108,0.000007698104
109,0.000007361143
110,0.000007038931
111,0.000006730823
112,0.000006436201
113,0.000006154476
114,0.000005885082
115,0.00000562748
116,0.000005381154
117,0.00000514561
118,0.000004920376
119,0.000004705002
120,0.000004499054
121,0.000004302122
122,0.000004113809
123,0.00000393374
124,0.000003761552
125,0.000003596901
126,0.000003439458
127,0.000003288906
128,0.000003144944
129,0.000003007283
130,0.000002875649
131,0.000002749776
132,0.000002629413
133,0.000002514318
134,0.000002404261
135,0.000002299022
136,0.000002198389
137,0.000002102161
138,0.000002010145
139,0.000001922157
140,0.000001838021
141,0.000001757567
142,0.000001680635
143,0.00000160707
144,0.000001536725
145,0.00000146946
146,0.000001405138
147,0.000001343633
148,0.000001284819
149,0.00000122858
150,0.000001174803
151,0.000001123379
152,0.000001074207
153,0.000001027187
154,0.000000982225
155,0.000000939231
156,0.000000898119
157,0.000000858806
158,0.000000821214
159,0.000000785268
160,0.000000750896
161,0.000000718027
162,0.000000686598
163,0.000000656544
164,0.000000627806
165,0.000000600325
166,0.000000574048
167,0.000000548921
168,0.000000524893
169,0.000000501918
170,0.000000479948
171,0.00000045894
172,0.000000438851
173,0.000000419642
174,0.000000401273
175,0.000000383708
176,0.000000366913
177,0.000000350852
178,0.000000335495
179,0.000000320809
180,0.000000306767
181,0.000000293339
182,0.000000280499
183,0.000000268221
184,0.000000256481
185,0.000000245254
186,0.000000234519
187,0.000000224253
188,0.000000214437
189,0.000000205051
190,0.000000196075
191,0.000000187493
192,0.000000179286
193,0.000000171438
194,0.000000163934
195,0.000000156758
196,0.000000149897
197,0.000000143335
198,0.000000137061
199,0.000000131062
200,0.000000125325
201,0.000000119839
202,0.000000114594
203,0.000000109578
204,0.000000104781
205,0.000000100195
206,0.000000095809
207,0.000000091615
208,0.000000087605
209,0.00000008377
210,0.000000080104
211,0.000000076597
212,0.000000073245
213,0.000000070038
214,0.000000066973
215,0.000000064041
216,0.000000061238
217,0.000000058557
218,0.000000055994
219,0.000000053543
220,0.0000000512
221,0.000000048959
222,0.000000046816
223,0.000000044766
224,0.000000042807
225,0.000000040933
226,0.000000039141
227,0.000000037428
228,0.00000003579
229,0.000000034223
230,0.000000032725
231,0.000000031293
232,0.000000029923
233,0.000000028613
234,0.000000027361
235,0.000000026163
236,0.000000025018
237,0.000000023923
238,0.000000022876
239,0.000000021874
240,0.000000020917
241,0.000000020001
242,0.000000019126
243,0.000000018289
244,0.000000017488
245,0.000000016723
246,0.000000015991
247,0.000000015291
248,0.000000014621
249,0.000000013981
250,0.000000013369
251,0.000000012784
252,0.000000012225
253,0.000000011689
254,0.000000011178
255,0.000000010689
256,0.000000010221
257,0.000000009773
258,0.000000009345
